reaction_1_Keq	reaction_1_KmP	reaction_1_KmS	reaction_1_Vmf	reaction_2_Hexokinase_KiGlc6P	reaction_2_Hexokinase_KmATP	reaction_2_Hexokinase_KmGlucose	reaction_2_Hexokinase_Vmf	reaction_3_HPI_Keq	reaction_3_HPI_Ki1	reaction_3_HPI_Ki2	reaction_3_HPI_Ki3	reaction_3_HPI_Kmp	reaction_3_HPI_Kms	reaction_3_HPI_Vmf	reaction_4_KADP	reaction_4_KFru16BP	reaction_4_KaFru26BP	reaction_4_KiATP	reaction_4_KiCIT	reaction_4_KmATP	reaction_4_KmFru6P	reaction_4_L	reaction_4_Vm	reaction_4_alpha	reaction_4_beta	reaction_4_keq	reaction_5_Aldolase_Keq	reaction_5_Aldolase_Kmp	reaction_5_Aldolase_Kmq	reaction_5_Aldolase_Kms	reaction_5_Aldolase_Vmf	reaction_6_TPI_Keq	reaction_6_TPI_KmP	reaction_6_TPI_KmS	reaction_6_TPI_Vmf	reaction_7_GAPDH_KA	reaction_7_GAPDH_KB	reaction_7_GAPDH_KC	reaction_7_GAPDH_KP	reaction_7_GAPDH_KQ	reaction_7_GAPDH_Keq	reaction_7_GAPDH_Vmf	reaction_8_PGK_Ka	reaction_8_PGK_Kb	reaction_8_PGK_Keq	reaction_8_PGK_Kp	reaction_8_PGK_Kq	reaction_8_PGK_Vmf	reaction_9_PGAM_Keq	reaction_9_PGAM_KmP	reaction_9_PGAM_KmS	reaction_9_PGAM_Vmf	reaction_10_Enolase_Keq	reaction_10_Enolase_KmP	reaction_10_Enolase_KmS	reaction_10_Enolase_Vmf	reaction_11_KADP	reaction_11_KATP	reaction_11_KPEP	reaction_11_KPYR	reaction_11_KaF16BP	reaction_11_KaSer	reaction_11_Keq	reaction_11_KiATP	reaction_11_L	reaction_11_Vm	reaction_12_LDH_Ka	reaction_12_LDH_Kb	reaction_12_LDH_Keq	reaction_12_LDH_Kp	reaction_12_LDH_Kq	reaction_12_LDH_Vmf	reaction_13_KcatC	reaction_13_KmP	reaction_13_Kms	reaction_13_SerC	reaction_14_KcatB	reaction_14_KmP	reaction_14_Kms	reaction_14_SerB	reaction_15_KcatD	reaction_15_KmP	reaction_15_Kms	reaction_15_SerD	reaction_16_MCT_Keq	reaction_16_MCT_KmP	reaction_16_MCT_KmS	reaction_16_MCT_Vmf	reaction_17_k1	reaction_17_k2	reaction_18_k1	reaction_22_v	reaction_25_PDH_KcatA	reaction_25_PDH_KiSER	reaction_25_PDH_KmP	reaction_25_PDH_Kms	reaction_25_PDH_SerA	AK_k1	AK_k2	MPM_K	MPM_Keq	SERout_k1	SERout_k2	GLYout_k1	GLYout_k2	TK_v	PGLM_PGLM_Keq	PGLM_PGLM_Kmp	PGLM_PGLM_Kms	PGLM_PGLM_Vmax	UPP_Keq	UPP_KmA	UPP_KmB	UPP_KmP	UPP_KmQ	UPP_Vmax	GS_GS	GS_Kcat	GS_KprATP	GS_KptATP	GS_KrATP	GS_KrGlc6P	GS_KtATP	GS_KtGlc6P	GS_Kudpg	GS_L	GS_n	GP_GP_KGlyb	GP_GP_KGlyf	GP_GP_Keq	GP_GP_KiGlc1P	GP_GP_KiGlyb	GP_GP_KiGlyf	GP_GP_Kipi	GP_GP_Kpi	GP_GP_Vmaxf	PPASE_PPASE_Km	PPASE_PPASE_V	NDK_NDK_Keq	NDK_NDK_KmADP	NDK_NDK_KmATP	NDK_NDK_KmUDP	NDK_NDK_KmUTP	NDK_NDK_Vmax	
1.00971	16.2478	28.0024	0.00630276	0.231734	0.847549	0.368855	0.0189847	0.402725	0.0009561	0.0144558	0.0564553	0.0855592	0.344154	0.168911	1.24127	8.47888	0.000933526	1.90166	5.53511	0.0272275	0.705721	5.78837	0.00343511	0.454395	1.29783	291.025	0.0628454	0.268194	0.374276	0.00199739	0.160866	0.0561973	0.411119	0.592019	3.28521	0.0192478	0.0292956	4.0959	0.0117661	0.00921855	0.0825025	2.7399	0.000474495	0.1231	2591.64	0.0447269	0.0975169	18.9212	0.156605	0.127013	0.632722	3.62229	4.92802	0.398301	0.154907	0.361532	0.276674	0.557866	0.16457	5.66659	0.000311004	2.56569	396244	0.231469	2.24358	2.7346	0.238483	0.0700401	27223.8	3.61139	3.75765	5.02609	1.59101	0.0438148	0.0437298	0.101271	2.34194	0.141016	0.0364663	0.226952	20.1573	0.46791	0.939536	0.108752	1.00337	4.11579	2.72153	2.52396	160370	408.729	0.00321053	0.000161883	0.436235	0.0035831	0.00262387	1.0406	1.16293	1.03729	2.26548	0.0146676	6.3967e+08	9.89768	7.72148	3.17679	3.66125	0.00010792	17.5925	0.0105944	0.0388653	1674.38	0.236947	0.964106	0.338981	0.0626586	0.471447	178.887	0.003	601.157	10.654	3.56286	5.01777	0.0723693	3.10679	0.402003	0.775988	0.284767	4	0.16328	1.33083	0.356353	11.3696	2.30241	27.0164	3.56114	3.62836	29.4563	1.54345	0.359337	2.08149	0.0653401	1.45663	0.154774	20.133	7.60876e-06	
0.990226	13.7941	7.22959	0.0199681	0.287805	1.07318	0.370137	0.030203	0.435096	0.000882637	0.0177954	0.0716846	0.0448744	0.320303	0.167921	0.875344	14.649	0.00112909	1.93121	5.51761	0.027943	0.638458	13.3609	0.00512999	1.10529	1.36521	390.176	0.0702623	0.43131	0.391393	0.00165651	0.217552	0.0534119	0.482624	0.595787	1.85641	0.0221533	0.0348013	3.65953	0.00963603	0.00755897	0.0728966	1.66247	0.000324329	0.122057	2396.81	0.056005	0.0971405	16.0256	0.175318	0.286716	0.748427	1.52242	2.82534	0.778416	0.12604	0.513559	0.248347	0.546229	0.165067	0.696414	0.000137522	7.35417	201028	0.257847	2.28331	2.30119	0.264778	0.071512	30999.3	8.82077	4.14641	3.37045	1.93211	0.0342295	0.113046	0.110984	1.99722	0.134073	0.0374042	0.258791	21.9641	0.689546	0.554034	0.11271	1.09666	3.99628	3.83585	2.81275	158853	341.279	0.00434707	8.2768e-05	0.625754	0.00366451	0.00298366	1.23098	1.20182	0.990099	2.25283	0.00798486	6.98661e+08	5.49172	10.8755	5.85482	2.83972	9.9855e-05	17.686	0.0107973	0.042468	2352.13	0.219481	0.951821	0.421841	0.0633127	0.406906	198.093	0.003	1194.29	15.4183	4.03499	4.73304	0.0450237	3.00767	0.217286	0.496853	0.174781	4	0.161014	2.05056	0.149884	7.60055	3.13628	25.7854	2.88107	3.52639	30.1507	0.62272	0.116165	0.794723	0.122518	1.9236	0.162887	25.3143	5.85638e-06	
1.00707	5.34443	7.14035	0.0233209	0.365818	0.864367	0.370974	0.0287852	0.431739	0.000829811	0.0204805	0.107405	0.0607381	0.378849	0.17186	0.960847	14.4866	0.000672578	1.8693	4.69695	0.027605	0.852394	9.21823	0.00204271	0.617426	1.28129	679.574	0.0569108	0.532222	0.383661	0.00414542	0.162118	0.0376034	0.37463	0.573602	2.264	0.0336798	0.0351027	3.95343	0.0109498	0.0098584	0.0648994	1.18834	0.000433913	0.0999595	3104.7	0.0765653	0.104149	14.0589	0.158267	0.302192	0.256901	1.01891	6.94881	0.3131	0.101513	0.314028	0.226801	0.577151	0.182691	0.404737	0.000259109	4.78472	278497	0.152513	2.35071	2.87698	0.109582	0.0659917	37003	6.85377	3.78795	3.07971	1.77501	0.0422619	0.0395549	0.0968302	2.24946	0.132247	0.0369295	0.233843	17.4232	0.791108	0.0772385	0.113555	0.998382	7.49434	5.74933	2.5943	84893.9	668.188	0.00345484	0.000128665	0.66166	0.00311492	0.00351919	1.02766	1.12596	0.939789	2.21002	0.0111751	5.87728e+08	4.62205	4.76879	2.42978	2.89007	9.32961e-05	18.2848	0.0124463	0.0351448	1923.95	0.271969	0.978881	0.455579	0.0629518	0.451217	267.906	0.003	1825.42	10.9804	3.63946	2.54906	0.0937737	2.49387	0.171929	0.842468	0.249141	4	0.158091	1.5083	0.751496	9.94312	1.71542	24.5404	5.62611	4.10783	31.6325	0.695786	0.553987	2.48132	0.0842867	1.44578	0.157571	14.5288	8.47288e-06	
0.862371	9.06129	3.60407	0.0249119	0.316123	0.825424	0.373704	0.0120748	0.515312	0.000935508	0.0191865	0.126449	0.0515114	0.435672	0.170779	1.48157	16.6543	0.000791085	1.96817	14.6258	0.029953	1.78473	4.77069	0.00336117	0.519285	1.11501	533.161	0.0664626	0.391402	0.384845	0.00235399	0.164094	0.0454175	0.339724	0.583923	2.41991	0.0244398	0.0374649	3.89763	0.0175518	0.0101745	0.0764362	1.67214	0.000331921	0.132129	2467.71	0.0595058	0.107396	18.4902	0.196778	0.318861	0.286314	0.946811	3.27928	0.161392	0.159999	0.279427	0.218533	0.617882	0.172546	7.34144	0.000187308	4.63849	284707	0.378195	2.26403	4.44548	0.238738	0.106194	22693.4	6.4388	4.10496	3.23674	2.109	0.0398211	0.0359534	0.105952	1.87356	0.135843	0.0359376	0.243279	21.6873	1.129	0.148589	0.1124	0.948917	8.27324	4.233	3.52848	231949	417.696	0.00416901	0.000129856	0.593685	0.00394838	0.0034536	1.73525	0.991653	1.05645	2.14752	0.0127599	6.60666e+08	4.26183	4.5495	2.22879	3.75761	9.95101e-05	17.9706	0.0111873	0.04551	2144.89	0.213056	0.960684	0.536677	0.0634458	0.397359	181.723	0.003	599.116	16.5107	5.39917	4.23993	0.0928912	1.9901	0.417267	0.547038	0.181242	4	0.152377	1.45184	0.580218	9.59426	5.76216	25.7039	3.13317	4.27727	32.0863	1.09631	0.237317	0.825801	0.0480657	1.50437	0.189533	34.1135	8.19305e-06	
0.929571	7.8942	4.51089	0.0197119	0.239814	0.750436	0.36513	0.0290651	0.493837	0.000784044	0.0156873	0.0705568	0.0553395	0.399917	0.169226	0.87081	25.9016	0.00105861	1.97727	3.79506	0.0265297	1.33066	15.7914	0.00467306	0.476176	1.1072	422.116	0.127547	0.55938	0.381226	0.00217984	0.219931	0.051595	0.369143	0.593906	5.04692	0.0246671	0.0377977	4.12462	0.00645226	0.00831243	0.0706259	2.5215	0.000286657	0.118269	4019.79	0.04448	0.125543	8.17278	0.153557	0.168501	0.213999	2.19107	2.69384	0.538894	0.145999	0.29571	0.226051	0.738485	0.180026	1.30083	0.000323697	4.17946	216204	0.203238	2.51312	3.52775	0.466697	0.0908941	40885.8	5.59786	3.92543	3.36338	1.8124	0.0446145	0.0595743	0.0945225	1.84796	0.141186	0.0373103	0.255671	15.3149	0.651059	0.596136	0.110619	0.952392	9.66412	3.56303	2.54937	176482	180.276	0.00282925	0.000149424	0.578537	0.00328909	0.00272479	1.44713	1.18314	1.0808	2.19671	0.00556521	6.47695e+08	2.70315	4.39724	1.92361	4.03255	0.000114184	17.5013	0.0102953	0.03636	2365.39	0.194254	1.13434	0.413025	0.0632709	0.349612	215.684	0.003	1027.66	12.0314	5.01619	4.83853	0.0602795	1.91982	0.324424	0.49441	0.22983	4	0.161242	1.5568	0.228585	17.656	2.56093	31.284	4.30893	3.13203	31.1236	0.76557	0.600536	0.74935	0.0391947	1.8139	0.191583	19.3367	5.34056e-06	
0.943326	9.69537	3.38723	0.0135704	0.18444	1.11223	0.369232	0.0348979	0.506746	0.00103848	0.0170926	0.123142	0.0652819	0.434207	0.159543	0.827468	8.33804	0.000848567	2.21782	7.95632	0.0315923	1.51217	12.0317	0.00580813	1.1333	1.24522	579.716	0.0550607	0.551212	0.374864	0.00229124	0.183639	0.0439512	0.414949	0.590246	2.79856	0.0101701	0.0358271	3.9712	0.0118311	0.0104243	0.0656997	3.23326	0.00141864	0.118755	3128.71	0.036357	0.105454	32.5798	0.175093	0.100056	0.349527	2.76666	5.52573	0.970348	0.06552	0.462401	0.295291	0.679022	0.170107	1.12843	0.000174488	2.24116	193706	0.15534	2.49783	2.11426	0.31703	0.0909805	31094.3	5.65753	4.00379	3.36393	1.85047	0.036311	0.0778261	0.105196	1.34313	0.14329	0.0353345	0.232867	18.3158	0.535171	0.560854	0.118674	1.0589	7.30541	5.8044	1.69674	149555	351.793	0.00308754	0.000106761	0.542521	0.00388691	0.00319022	1.77892	1.22506	0.979745	2.25181	0.00673744	6.30389e+08	6.24299	4.59716	17.322	4.55359	9.17057e-05	17.3201	0.0103712	0.0382044	1774.97	0.19191	0.967216	0.326479	0.0637053	0.315482	204.568	0.003	591.047	15.8547	4.08376	4.04547	0.0627974	1.4916	0.110321	0.623481	0.26063	4	0.22068	1.48555	0.301091	9.30002	3.80299	17.756	7.43275	2.86872	29.9177	1.76198	0.225199	1.16977	0.0473553	1.53619	0.177549	17.2423	1.4306e-05	
0.990351	6.4561	6.83219	0.0126277	0.197932	0.781447	0.373024	0.0223737	0.45925	0.000873745	0.013252	0.0798241	0.0399463	0.419266	0.177104	0.883967	12.209	0.00125802	2.13291	4.40532	0.0312889	1.29948	4.16782	0.00808242	1.25622	1.2073	893.428	0.0807717	0.494123	0.379553	0.00316847	0.192	0.0405981	0.377092	0.575684	2.47167	0.0210514	0.0383003	3.91123	0.0194435	0.0118844	0.0783332	1.37787	0.000341436	0.125181	2473.92	0.0869039	0.120495	19.2606	0.143251	0.189548	0.392038	4.0047	6.81725	0.481043	0.167756	0.41998	0.231377	0.502067	0.174179	6.23088	0.000216366	9.53349	708199	0.154557	1.90866	3.55747	1.4503	0.0702054	18843.6	2.89367	3.77703	3.00101	1.79997	0.0340537	0.204301	0.0955706	6.02519	0.14215	0.036166	0.246103	17.4602	0.810247	0.130788	0.110584	1.04782	5.65709	4.0432	3.8774	121044	692.253	0.00383585	0.000138993	0.607938	0.00397328	0.00309513	1.07459	1.12132	0.98733	2.27681	0.00603477	6.58935e+08	5.68273	3.39798	3.81254	3.18409	9.52065e-05	17.9408	0.0100896	0.0491841	2025.99	0.363014	0.906319	0.350296	0.0621884	0.339567	226.105	0.003	803.906	22.5578	3.69929	5.0092	0.0611045	2.77908	0.430291	0.639588	0.230932	4	0.149802	1.34712	0.403787	11.4274	6.92392	8.76922	5.173	3.13433	30.6163	1.28113	0.28888	1.29735	0.0938033	1.46168	0.214195	18.2763	4.2898e-06	
1.01382	12.835	5.54756	0.0152419	0.218968	0.753949	0.371259	0.0205122	0.422343	0.00096949	0.0218047	0.0937575	0.0444662	0.455887	0.17079	1.31837	6.98516	0.00105174	1.91699	5.69613	0.0305078	0.812652	25.4665	0.00430021	0.939381	1.36348	1266.86	0.0794905	0.246111	0.385241	0.0021062	0.132525	0.0381962	0.390184	0.580702	2.16308	0.0101806	0.0306473	3.99587	0.00897227	0.0102417	0.0663829	1.6293	0.000519646	0.107571	3018.09	0.0310287	0.117519	15.5916	0.152287	0.130254	0.293177	2.12981	4.64454	0.28019	0.194897	0.306045	0.222517	0.580364	0.16154	0.255474	0.00021909	6.33595	79193.7	0.161817	2.39414	3.68847	0.262058	0.0970407	28362.3	4.63617	3.85706	3.60849	1.96618	0.0349517	0.108459	0.103769	1.63607	0.134611	0.0361688	0.232739	20.33	0.59867	0.336013	0.105945	0.982397	9.29803	1.98204	2.7124	70539.9	449.762	0.00393413	0.000121908	0.550646	0.00444769	0.00241253	1.16706	1.22755	1.02119	2.29669	0.017739	6.65334e+08	3.83188	9.70469	2.29385	2.05313	9.76153e-05	18.6249	0.0106571	0.0533367	2230.62	0.326203	1.0039	0.575886	0.0621478	0.386503	185.769	0.003	1163.03	9.72275	5.60003	4.0839	0.0528529	2.69096	0.340359	0.792901	0.237832	4	0.161244	1.46343	1.08806	11.466	4.69267	10.52	4.2137	4.28365	32.0511	1.03323	0.614282	0.415837	0.0770653	1.53644	0.191962	10.1187	3.81945e-06	
0.969589	11.4251	14.3287	0.0284688	0.263303	0.689719	0.374499	0.0154934	0.410787	0.000843277	0.0132512	0.071893	0.107612	0.371451	0.167658	0.636961	10.1394	0.00099703	1.94434	12.6599	0.0284267	1.02031	8.27059	0.004106	0.576539	0.956898	544.016	0.0627245	0.514695	0.381364	0.00210249	0.208368	0.0419152	0.371703	0.588174	3.02175	0.0180892	0.0304906	4.44313	0.0182383	0.0119713	0.0688005	1.69178	0.000391108	0.156897	2583.29	0.0546538	0.0913611	11.9459	0.16587	0.254524	0.437511	0.978253	3.19579	0.490839	0.0890969	0.371808	0.20679	0.565366	0.174865	5.96442	0.000129738	6.4338	268875	0.160516	2.30975	6.36299	0.127799	0.104396	32036.1	4.82468	3.97218	3.3768	1.62537	0.0317505	0.0575395	0.106917	2.7067	0.138363	0.0361938	0.261119	15.6684	0.682993	0.160408	0.116738	0.998457	2.55979	4.59862	2.43844	187725	1031.28	0.00309573	8.10699e-05	0.400919	0.00416122	0.00271982	1.20538	1.13692	1.03723	2.36978	0.0118292	5.95597e+08	3.10511	3.684	4.79673	4.19196	9.33045e-05	18.1641	0.0117818	0.0426705	2130.5	0.177459	1.15978	0.446899	0.0630796	0.388682	189.16	0.003	1141.26	17.2389	2.6454	7.31085	0.0825874	2.58389	0.320636	0.543708	0.336449	4	0.108418	2.46199	0.471498	7.88234	6.06872	11.2775	2.85491	3.56813	32.1098	0.941491	0.329826	1.35015	0.0331505	1.65282	0.165961	22.1605	5.31617e-06	
0.95995	13.5206	4.29846	0.0136707	0.408075	0.6743	0.370728	0.0245085	0.463397	0.000867342	0.0215549	0.122206	0.0450941	0.463546	0.172681	1.17074	7.17115	0.000992733	1.93918	2.47266	0.0261535	1.72439	2.84848	0.00411197	0.668455	1.54255	2004.95	0.0976625	0.436563	0.384468	0.00235586	0.227607	0.0506124	0.366066	0.597469	3.50861	0.0288106	0.0377594	4.05731	0.0122064	0.0108631	0.0732125	2.03635	0.000735415	0.154231	4208.87	0.113696	0.101085	17.7143	0.167633	0.226698	0.33727	0.803903	4.24647	0.755795	0.207864	0.349791	0.276106	0.590714	0.172564	0.920886	0.000115954	1.78502	312677	0.20099	2.20253	3.25796	0.321427	0.0918291	25969	6.75944	4.27562	2.32893	2.08817	0.0336263	0.0544976	0.0959227	3.17435	0.163864	0.0354264	0.268968	19.3423	0.826559	0.283489	0.114019	0.919988	3.4431	2.63993	1.93518	98058	340.616	0.00668091	9.29047e-05	0.544179	0.00443851	0.00424967	1.08608	1.18402	1.02473	2.22158	0.00900052	6.33042e+08	3.72839	8.98839	2.66074	9.5941	8.37399e-05	17.7252	0.0106485	0.0372228	2044.14	0.145584	1.00402	0.45434	0.0629864	0.394861	226.922	0.003	998.283	20.9945	5.5033	3.44696	0.0542022	1.88339	0.282002	0.507376	0.288993	4	0.141675	1.88157	0.325634	11.6985	3.24414	16.4311	2.03485	3.29776	31.7069	0.995129	0.479576	0.482017	0.041334	1.89854	0.167949	39.7202	8.64122e-06	
0.981543	8.50179	13.5841	0.0286633	0.179816	0.691794	0.370083	0.0103682	0.475992	0.000915108	0.0146913	0.0960169	0.0588204	0.4007	0.169997	0.734126	20.9911	0.000928496	2.0092	8.03802	0.0318888	0.996783	7.93909	0.00426754	0.492055	1.04525	1209.94	0.10571	0.303037	0.376417	0.00220192	0.245674	0.0434523	0.405972	0.594362	2.19418	0.0203431	0.0450366	3.87747	0.0227571	0.0120258	0.0704116	1.04009	0.000481401	0.112895	2117.92	0.0491045	0.154692	14.2821	0.169877	0.190928	0.317748	0.983774	5.56833	0.303928	0.157857	0.338923	0.241598	0.438539	0.184597	1.52065	0.000160768	2.20546	86654.2	0.18847	2.53665	4.5835	0.148555	0.0600843	23712.7	5.84911	3.94216	3.13597	1.66965	0.0406799	0.0726581	0.096625	4.81232	0.146873	0.0348012	0.256293	15.8957	0.936701	0.140731	0.116965	1.02284	8.303	6.1298	2.89262	147952	356.235	0.00459384	9.82371e-05	0.601276	0.00359707	0.00347182	1.4944	1.09268	0.945048	2.26671	0.00754042	6.65498e+08	4.98464	4.29116	2.24271	2.68846	9.78371e-05	17.96	0.0104064	0.0310568	2160.93	0.424561	0.962114	0.463706	0.0640993	0.364393	206.994	0.003	1059.88	12.3308	5.6324	5.89224	0.0822931	2.60372	0.350179	0.684911	0.207475	4	0.132513	1.33059	0.348076	8.86976	4.54343	17.8289	4.99455	3.49882	30.9856	1.47335	0.520421	0.682193	0.0620155	1.52983	0.17769	25.543	6.62268e-06	
0.95378	10.8699	9.46	0.0195823	0.221569	0.903747	0.370196	0.0172044	0.449893	0.000943577	0.0158149	0.0740848	0.13192	0.396992	0.17046	0.740626	12.139	0.00118484	2.04454	5.0999	0.0294166	1.91723	5.58203	0.00301456	0.868782	0.985984	806.914	0.0814469	0.5471	0.370603	0.00295592	0.237779	0.0563761	0.391873	0.57991	3.13069	0.0145017	0.0344615	4.17302	0.0129133	0.0098498	0.068371	1.52359	0.000849923	0.115628	2607.18	0.0378883	0.140476	19.5987	0.191454	0.219585	0.354288	2.10767	5.54265	0.499212	0.14033	0.285667	0.212724	0.728799	0.186185	0.721296	0.000252288	2.55059	37811.6	0.378394	2.07916	1.97538	0.438662	0.0911732	32407.8	10.2559	3.71232	3.22889	1.91809	0.037866	0.0936703	0.0992889	1.68211	0.140577	0.0356097	0.249199	18.9484	0.70107	0.203221	0.119723	1.02943	4.52371	6.57134	3.51983	116369	618.239	0.00389876	0.00012237	0.523016	0.00302948	0.00412461	1.27213	1.17024	1.03009	2.35163	0.00879198	6.20115e+08	5.03102	3.56563	2.82623	1.98063	7.51965e-05	17.7145	0.0104376	0.0464395	2074.85	0.347495	0.982055	0.404955	0.0627256	0.375282	235.265	0.003	925.372	31.9834	2.51492	4.95215	0.0674173	3.27076	0.29438	0.512447	0.332912	4	0.150831	1.63518	0.0906583	7.47205	6.20734	13.5228	3.49311	4.83782	31.5692	0.744229	0.331496	0.602499	0.0437699	1.1499	0.148862	37.7243	1.65069e-05	
0.990009	8.87616	16.5914	0.0200708	0.149379	1.04888	0.370919	0.015322	0.505845	0.000905743	0.0212972	0.0564474	0.0711487	0.351666	0.170889	0.765084	12.3962	0.00106394	2.02511	7.45965	0.02979	0.793276	10.7068	0.0028601	0.894675	1.36761	1128.24	0.0563917	0.331251	0.367842	0.00257184	0.288271	0.0319768	0.390804	0.578736	2.69908	0.0207861	0.0324462	4.08822	0.0125883	0.0103946	0.0710705	1.57702	0.000546512	0.10241	3220.6	0.049436	0.0903164	11.9812	0.186048	0.201732	0.295167	1.07608	4.78411	0.423066	0.166651	0.267832	0.204724	0.766629	0.175534	10.5533	0.000283437	5.92066	414353	0.251979	2.10096	1.89778	0.219718	0.0706042	39026.2	7.4987	4.1118	3.8323	1.92917	0.0407729	0.0989152	0.095303	4.47332	0.152945	0.0366182	0.255757	21.9882	1.14793	0.341679	0.116735	0.947075	3.7619	6.02366	2.89068	247825	576.08	0.00379782	6.95417e-05	0.51785	0.00364382	0.00347239	1.12396	1.14109	0.978644	2.25665	0.0107882	6.34245e+08	5.57598	4.602	2.79342	4.78638	9.92927e-05	16.5688	0.0114494	0.0416798	1669.07	0.333763	1.00529	0.403316	0.0630017	0.332725	224.64	0.003	796.52	15.9505	3.3005	7.84485	0.0664596	2.25944	0.273792	0.964896	0.227376	4	0.115339	1.88842	0.469791	9.72083	4.41874	13.4918	12.1438	4.13513	31.7739	0.667922	0.419331	0.306562	0.0991552	1.29413	0.174985	28.5761	8.77042e-06	
1.02887	10.6316	7.86557	0.0181645	0.315231	0.755269	0.372074	0.0189491	0.423943	0.000916086	0.0145232	0.0820788	0.0610408	0.363281	0.166088	0.745359	18.9481	0.000949074	1.9295	5.61725	0.029243	1.06996	9.14387	0.00252502	0.815069	1.03074	753.916	0.0771495	0.294614	0.374883	0.00290456	0.123729	0.0469774	0.400081	0.591512	1.91027	0.0108677	0.0397764	4.05897	0.0142329	0.0117812	0.063409	2.57829	0.000352973	0.140451	3797.83	0.0616055	0.104534	9.03975	0.155192	0.199306	0.555017	0.599719	4.21599	0.496636	0.0857232	0.468055	0.231513	0.667021	0.166144	4.04378	0.000129516	2.40521	23592	0.153892	2.29901	4.46362	0.100093	0.148929	42763.5	4.24149	4.08478	3.44621	1.87658	0.0410144	0.0519869	0.101634	1.86448	0.154611	0.0372985	0.226038	20.9951	0.893637	0.356274	0.111646	0.989818	2.12295	5.64552	3.41469	279227	1412.28	0.00514689	8.53001e-05	0.538938	0.00263644	0.00265146	1.05239	1.13594	0.941166	2.16125	0.013472	6.23364e+08	5.74879	15.6879	3.62193	3.53674	9.34765e-05	18.2733	0.00964485	0.0381529	2000.67	0.181737	0.953602	0.421321	0.0636113	0.387009	206.776	0.003	915.65	15.6208	5.26137	5.11236	0.0603058	2.51116	0.394785	0.990284	0.172382	4	0.152413	1.32398	0.126458	14.2872	5.30695	13.2818	3.32097	3.25449	30.1925	0.584553	0.432643	0.36647	0.0772252	1.46215	0.149669	25.8844	4.27488e-06	
1.08569	9.70897	4.45115	0.010724	0.276605	0.623711	0.366257	0.0173921	0.502088	0.000807129	0.0176316	0.0743572	0.0720126	0.373104	0.170816	0.664849	12.296	0.000913993	1.94814	10.3229	0.0295276	0.843548	5.79963	0.00523288	0.809113	0.955632	782.364	0.0838355	0.514647	0.380772	0.0022887	0.271376	0.0416839	0.38723	0.587092	2.25936	0.0161994	0.0367287	3.74054	0.0102281	0.0105648	0.0710672	2.66276	0.000716466	0.0890352	2719.38	0.0315004	0.112167	11.8788	0.212203	0.176958	0.333537	1.75417	3.78099	0.313755	0.120253	0.266574	0.237159	0.717246	0.170997	0.602311	0.000465417	4.4142	114967	0.256239	2.05607	3.18609	0.148172	0.081426	46740.8	6.62623	4.05543	2.88286	2.0584	0.0399481	0.0532273	0.100866	2.76192	0.140889	0.0369516	0.26083	20.432	0.995992	0.388427	0.12186	0.914447	6.80756	3.25186	2.98293	168482	1153.35	0.00395703	0.000132142	0.387337	0.00351679	0.00376274	1.12997	1.11949	1.01384	2.36099	0.0190538	6.10703e+08	2.33277	5.98425	6.87254	4.41503	0.00010255	17.9707	0.00993307	0.0420021	2202.61	0.337661	0.865169	0.483304	0.062934	0.382331	237.387	0.003	1483.99	21.5118	4.32415	5.09491	0.0754602	2.61588	0.311088	0.75694	0.32597	4	0.1718	1.91161	0.214193	12.1724	2.52147	14.2493	5.57176	4.60433	32.0671	1.05292	0.353807	1.11838	0.0870304	1.30669	0.161318	16.7667	1.09884e-05	
1.00879	10.56	9.43483	0.0135448	0.262488	0.754984	0.368766	0.0247553	0.485601	0.000842089	0.0177669	0.112718	0.0330445	0.365313	0.177403	0.747092	20.8965	0.00114149	1.84681	3.44772	0.0296964	1.17886	8.87331	0.00376194	1.08914	0.922577	287.26	0.0897973	0.395632	0.378503	0.00267079	0.155568	0.0519008	0.379386	0.593224	3.71984	0.0244647	0.0385124	4.11865	0.00961683	0.0104503	0.0757812	2.28273	0.000506294	0.133427	2505.57	0.0391079	0.121973	7.27198	0.156311	0.192236	0.278615	2.57041	4.97132	0.772208	0.0915374	0.43799	0.287395	0.717869	0.169324	2.13483	0.000238763	2.98665	65377.3	0.256252	2.21154	1.43697	0.176688	0.09473	48952.6	7.96624	3.97252	4.05383	1.98787	0.0380484	0.0489293	0.0985146	1.93734	0.120207	0.0344829	0.249801	22.487	0.991851	0.402298	0.121865	0.990721	4.22759	3.41444	3.54375	131871	362.087	0.00405182	9.54345e-05	0.454906	0.00386377	0.00265986	1.70161	1.16632	1.03723	2.1578	0.00802859	7.12772e+08	7.18149	7.18208	2.79709	10.4454	0.000109406	17.3736	0.011792	0.0406712	1940.82	0.319294	0.955707	0.395681	0.0632893	0.367416	232.232	0.003	990.052	10.5216	4.42815	3.54347	0.0673546	1.53783	0.301533	1.04601	0.172844	4	0.142965	2.42315	0.502823	18.5857	5.11847	25.7924	9.2973	6.08635	30.7637	0.411489	0.153248	0.931892	0.0692698	1.36837	0.189915	26.3167	4.61776e-06	
